timeindex,FR-coal-st,FR-electricity-shortage,FR-gas-gt,FR-oil-ocgt,FR-others-non-res,FR-uranium-st,FR-hydro-ror,FR-solar-pv,FR-wind-onshore,FR-biomass-ce,FR-hydro-phs,FR-hydro-reservoir,import,FR-electricity-load,FR-electricity-excess
2030-01-18 11:00:00,1305.0,0.0,953.220265,0.0,4590.0,30116.8,6314.312853534693,6552.0,11165.835854,4800.0,0.0,8157.2538852,5800.0,79754.42285773456,0.0
2030-01-18 12:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6305.88993854782,6479.200000000001,11545.948079000002,4800.0,0.0,8157.2538852,4751.559375885,78051.6512786324,0.0
2030-01-18 13:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6297.491583309653,5405.4,11991.901572,4800.0,0.0,8157.2538852,3534.226655939,76198.07369644831,0.0
2030-01-18 14:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6289.11862085442,3512.6,12602.592788,4800.0,0.0,8157.2538852,3477.95352677,74851.31882082432,0.0
2030-01-18 15:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6280.771884216352,1292.1999999999998,14363.443048,4800.0,0.0,8157.2538852,4044.16024592,74949.62906333976,0.0
2030-01-18 16:00:00,1305.0,0.0,6466.80203457,0.0,4590.0,30116.8,6272.452206429678,36.4,16289.748647,4800.0,0.0,8157.2538852,1300.0,79334.45677320265,0.0
2030-01-18 17:00:00,1305.0,0.0,10454.1407993,0.0,4590.0,30116.8,6264.160420528625,0.0,16911.383507000002,4800.0,0.0,8157.2538852,0.0,82598.73861206444,0.0
2030-01-18 18:00:00,1305.0,0.0,6925.64720099,0.0,4590.0,30116.8,6255.8973595474245,0.0,17149.497466,4800.0,0.0,8157.2538852,0.0,79300.09591174094,0.0
2030-01-18 19:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6247.663856520303,0.0,17279.924174,4800.0,0.0,8157.2538852,2291.68199242,74788.32390814455,0.0
2030-01-18 20:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6239.460744481492,0.0,17677.348885,4800.0,0.0,8157.2538852,-2482.3673164,70403.49619828166,0.0
2030-01-18 21:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6231.288856465222,0.0,18182.191741,4800.0,0.0,8157.2538852,-1477.65953218,71904.8749504833,0.0
2030-01-18 22:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6223.149025505719,0.0,19119.487939000002,4800.0,0.0,8157.2538852,-3746.889496226,70564.80135347687,0.0
2030-01-18 23:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6215.042084637217,0.0,20121.145322,4800.0,0.0,6372.51095802,-7370.113240627,66150.38512402197,0.0
2030-01-19 00:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6206.968866893938,0.0,20881.594027,4800.0,0.0,4289.72873587,-6432.9474758,65757.14415396025,0.0
2030-01-19 01:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6198.930758717257,0.0,21449.99075,4800.0,0.0,0.0,-4892.173336190001,63568.54817252456,0.0
2030-01-19 02:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6190.931360177109,0.0,21504.170758,4800.0,0.0,0.0,-7677.678178845999,60829.223939327676,0.0
2030-01-19 03:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6182.974824750567,0.0,21803.954842,4800.0,0.0,0.0,-8254.891771231,60543.83789552076,0.0
2030-01-19 04:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6175.065305914709,0.0,21503.139185000004,4800.0,0.0,0.0,-4682.83922491,63807.16526600861,0.0
2030-01-19 05:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6167.206957146609,0.0,22388.049414999998,4800.0,0.0,8157.2538852,-6489.91046389,71034.39979345349,0.0
2030-01-19 06:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6159.403931923345,0.0,24519.817444999997,4800.0,0.0,8157.2538852,-3513.196478352,76135.07878376852,0.0
2030-01-19 07:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6151.660383721994,145.6,26378.66714,4800.0,0.0,8157.2538852,-6069.22109228,75575.7603166419,0.0
2030-01-19 08:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6143.980466019625,764.4000000000001,27429.840027000002,4800.0,0.0,8002.09542368,-7684.21052631,75467.90539038711,0.0
2030-01-19 09:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6136.36833229332,1456.0,27956.480469,4800.0,0.0,6137.65627926,-7684.21052631,74814.09455424082,0.0
2030-01-19 10:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6128.828136020154,2074.8,29423.108168999996,4800.0,0.0,4159.9879548,-7684.21052631,74914.31373350412,0.0
2030-01-19 11:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6121.3640306772,2347.8,30336.274529,4800.0,0.0,2244.43611546,-7684.21052631,74177.46414882537,0.0
2030-01-19 12:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6113.980169741539,2129.4,30805.819647999997,4800.0,0.0,0.0,-7076.1050264900005,72784.89479125246,0.0
2030-01-19 13:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6106.680706690238,1638.0,30693.153936,4800.0,0.0,0.0,-8086.38161875,71163.25302393487,0.0
2030-01-19 14:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6099.469795000384,1001.0,29574.659697999996,4800.0,0.0,325.890339903,-7684.21052631,70128.60930658804,0.0
2030-01-19 15:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6092.351588149041,291.2,28536.224495,4800.0,0.0,0.0,-5831.08471793,69900.49136521728,0.0
2030-01-19 16:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6085.330239613294,0.0,27578.476240999997,4800.0,0.0,7024.32468081,-7684.21052631,73815.72063510356,0.0
2030-01-19 17:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6078.409902870216,0.0,26832.065899,4800.0,0.0,8157.2538852,-5159.36179007,76720.1678969914,0.0
2030-01-19 18:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6071.594731396884,0.0,26595.656278,4800.0,0.0,3169.63579041,-3184.21052631,73464.47627349503,0.0
2030-01-19 19:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6064.888878670366,0.0,26340.723194,4800.0,0.0,0.0,-4280.93376512,68936.47830754174,0.0
2030-01-19 20:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6058.296498167749,0.0,26031.340996000003,4800.0,0.0,0.0,-7965.13614179,64936.301352375136,0.0
2030-01-19 21:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6051.821743366102,0.0,26359.291508000002,4800.0,0.0,0.0,-6580.97691476,66641.9363365991,0.0
2030-01-19 22:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6045.468767742501,0.0,27176.521579000004,4800.0,0.0,0.0,-8796.83145657,65236.958890165035,0.0
2030-01-19 23:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,6039.241724774027,0.0,28129.695031,4800.0,0.0,0.0,-12583.07954523,61092.657210534075,0.0
2030-01-20 00:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,6033.144767937747,0.0,28527.433698999997,4800.0,0.0,0.0,-13378.461378569998,60688.91708835906,0.0
2030-01-20 01:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,6027.181985421926,0.0,28983.523518,4800.0,-2174.42007278,0.0,-13691.00385225,58652.08157837922,0.0
2030-01-20 02:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,6021.35720425954,0.0,29062.640681999997,4800.0,-4757.37512018,0.0,-13392.84441011,56440.57835596905,0.0
2030-01-20 03:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,6015.674186194756,0.0,28968.902092,4800.0,-4584.68052418,0.0,-13494.751449259998,56411.94430475096,0.0
2030-01-20 04:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,6010.136692971726,0.0,28354.084584,4800.0,-1157.40243971,0.0,-12742.461966089999,59971.156871159044,0.0
2030-01-20 05:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6004.748486334623,0.0,26918.493776000003,4800.0,0.0,0.0,-6637.824511363,67097.21775096668,0.0
2030-01-20 06:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5999.5133280275995,0.0,25469.133711,4800.0,0.0,3148.29523037,-2947.36842105,72481.37384834077,0.0
2030-01-20 07:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5994.434979794822,182.0,24661.277499,4800.0,0.0,8157.2538852,-7350.208693369999,72456.55767061842,0.0
2030-01-20 08:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5989.517203380449,1146.6,23149.081183,4800.0,0.0,8157.2538852,-6986.679339,72267.57293257905,0.0
2030-01-20 09:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5984.763760528649,2347.8,21946.132512,4800.0,116.080782821,8157.2538852,-7684.21052631,71679.62041423435,0.0
2030-01-20 10:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5980.178412983577,3603.6000000000004,23701.466098999997,4800.0,0.0,5519.72054766,-7684.21052631,71932.55453332745,0.0
2030-01-20 11:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5975.764922489394,4204.2,26131.941789,4800.0,0.0,1961.41946387,-7684.21052631,71400.91564904498,0.0
2030-01-20 12:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5971.527050790266,4058.6,27124.584121000004,4800.0,0.0,0.0,-7884.670815519,70081.84035626517,0.0
2030-01-20 13:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5967.468559630353,3166.7999999999997,27437.59925,4800.0,0.0,0.0,-9136.31566806,68247.3521415598,0.0
2030-01-20 14:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5963.593210753819,1947.3999999999999,27131.177218000004,4800.0,0.0,0.0,-8769.16076664,67084.80966210552,0.0
2030-01-20 15:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5959.904765904821,637.0000000000001,26302.285887,4800.0,0.0,3195.8390341,-9696.03019953,67210.79948746509,0.0
2030-01-20 16:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5956.406986827524,18.2,26329.375891000003,4800.0,0.0,8157.2538852,-9968.52241974,71304.51434327743,0.0
2030-01-20 17:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5953.1036352660885,0.0,25950.609196,4800.0,4581.01133212,8157.2538852,-11524.47567697,73929.30237160197,0.0
2030-01-20 18:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5949.998472964678,0.0,25211.285311999996,4800.0,3264.02877894,8157.2538852,-12421.05263157,70973.31381752157,0.0
2030-01-20 19:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5947.095261667449,0.0,24492.772292,4800.0,0.0,5619.51456104,-9790.1903261,67080.99178860975,0.0
2030-01-20 20:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5944.397763118569,0.0,23402.399631000004,4800.0,1544.28772377,0.0,-7887.129636505,63815.755481374035,0.0
2030-01-20 21:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5941.909739062201,0.0,22791.215054,4800.0,0.0,8069.28955618,-11811.25571333,65802.9586359092,0.0
2030-01-20 22:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5939.634951242499,0.0,22103.828628,4800.0,0.0,5490.91312079,-10031.23425908,64314.942440942665,0.0
2030-01-20 23:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5937.577161403632,0.0,20800.54827,4800.0,0.0,0.0,-7986.32655591,59563.598875488286,0.0
2030-01-21 00:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5935.740131289755,0.0,20449.230387,4800.0,0.0,0.0,-8848.20988282,58348.56063546751,0.0
2030-01-21 01:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5934.125886254569,0.0,20322.974822,4800.0,0.0,0.0,-11261.1348842,55807.765824049355,0.0
2030-01-21 02:00:00,479.060033868,0.0,0.0,0.0,4590.0,30116.8,5932.729506089889,0.0,21258.118172,4800.0,0.0,0.0,-13789.473684199998,53387.23402774717,0.0
2030-01-21 03:00:00,0.0,0.0,0.0,0.0,4590.0,27795.9573426,5931.544334197071,0.0,22716.269033,4800.0,0.0,0.0,-13789.473684199998,52044.29702561894,0.0
2030-01-21 04:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,5930.563713977468,0.0,24260.982323999997,4800.0,-2836.61288942,0.0,-13789.473684199998,53072.259464348215,0.0
2030-01-21 05:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,5929.780988832432,0.0,26218.459368,4800.0,-2833.78363658,0.0,-13789.473684199998,55031.78303603923,0.0
2030-01-21 06:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,5929.189502163316,0.0,28677.863952999996,4800.0,-2430.14608148,0.0,-13789.473684199998,57894.23368947388,0.0
2030-01-21 07:00:00,0.0,0.0,0.0,0.0,4590.0,27893.0173081,5928.782597371475,218.4,30215.894444999998,4800.0,0.0,0.0,-13789.473684199998,59856.6206662867,0.0
2030-01-21 08:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,5928.553617858258,837.1999999999999,30666.960952,4800.0,-1485.65711913,0.0,-13789.473684199998,61664.38376652186,0.0
2030-01-21 09:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,5928.495907025023,1601.6000000000001,30627.716327000002,4800.0,-2041.81388111,0.0,-13789.473684199998,61833.32466870856,0.0
2030-01-21 10:00:00,0.0,0.0,0.0,0.0,4590.0,28092.8240705,5928.60280827312,2147.6,30875.069592,4800.0,0.0,0.0,-13789.473684199998,62644.62278655433,0.0
2030-01-21 11:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,5928.8676650039,2366.0,31603.853490999998,4800.0,-1856.60562448,0.0,-13789.473684199998,63759.4418473118,0.0
2030-01-21 12:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,5929.28382061872,2311.4,32314.517585999998,4800.0,-5220.91265195,0.0,-13789.473684199998,61051.61507045482,0.0
2030-01-21 13:00:00,0.0,0.0,0.0,0.0,4590.0,23000.3578218,5929.8446185189305,1911.0,32541.553347999998,4800.0,0.0,0.0,-13789.473684199998,58983.282104135076,0.0
2030-01-21 14:00:00,0.0,0.0,0.0,0.0,4590.0,22082.4232197,5930.543402105886,1274.0000000000002,32524.734223,4800.0,0.0,0.0,-13789.473684199998,57412.227160636096,0.0
2030-01-21 15:00:00,0.0,0.0,0.0,0.0,4590.0,22795.4803902,5931.3735147809375,455.0,32719.566967,4800.0,0.0,0.0,-13789.473684199998,57501.9471877861,0.0
2030-01-21 16:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,5932.328299945441,0.0,33079.944752,4800.0,-3617.85278972,0.0,-13789.473684199998,61111.74657801279,0.0
2030-01-21 17:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,5933.401101000749,0.0,33096.225665,4800.0,-183.848863624,0.0,-13789.473684199998,64563.104218166074,0.0
2030-01-21 18:00:00,0.0,0.0,0.0,0.0,4590.0,28111.2130877,5934.585261348213,0.0,32863.718081,4800.0,0.0,0.0,-13789.473684199998,62510.04274582933,0.0
2030-01-21 19:00:00,0.0,0.0,0.0,0.0,4590.0,25633.3688606,5935.874124389183,0.0,32236.342293,4800.0,0.0,0.0,-13789.473684199998,59406.11159378882,0.0
2030-01-21 20:00:00,0.0,0.0,0.0,0.0,4590.0,23967.3075014,5937.261033525016,0.0,31198.535004,4800.0,0.0,0.0,-13295.63176244,57197.47177650046,0.0
2030-01-21 21:00:00,0.0,0.0,0.0,0.0,4590.0,27873.7118765,5938.739332157066,0.0,30059.902667000002,4800.0,0.0,0.0,-12772.920677459999,60489.433198206396,0.0
2030-01-21 22:00:00,0.0,0.0,0.0,0.0,4590.0,22984.0597372,5940.302363686684,0.0,28551.025325,4800.0,0.0,0.0,-7047.899962952,59817.487462955316,0.0
2030-01-21 23:00:00,0.0,0.0,0.0,0.0,4590.0,22181.38415,5941.943471515226,0.0,26831.931346,4800.0,-7000.0,0.0,-1426.7748120529996,55918.484155425955,0.0
2030-01-22 00:00:00,0.0,0.0,0.0,0.0,4590.0,14119.0745599,5943.655999044037,0.0,25229.001457,4800.0,0.0,0.0,518.9919223199995,55200.723938225936,0.0
2030-01-22 01:00:00,0.0,0.0,0.0,0.0,4590.0,13002.6383174,5945.433363622184,0.0,23824.312988,4800.0,0.0,0.0,541.4500029800001,52703.834672008845,0.0
2030-01-22 02:00:00,0.0,0.0,0.0,0.0,4590.0,10976.8150681,5947.269278389529,0.0,22444.471972999996,4800.0,0.0,0.0,974.9727727899999,49733.52909231941,0.0
2030-01-22 03:00:00,0.0,0.0,0.0,0.0,4590.0,18370.8848652,5949.157530433659,0.0,20923.081202,4800.0,-7000.0,0.0,684.9288961700004,48318.05249377203,0.0
2030-01-22 04:00:00,0.0,0.0,0.0,0.0,4590.0,12170.6741813,5951.091906842145,0.0,19842.53091,4800.0,0.0,0.0,1194.73684211,48549.033840264594,0.0
2030-01-22 05:00:00,0.0,0.0,0.0,0.0,4590.0,14074.5877518,5953.066194702565,0.0,19081.050632,4800.0,0.0,0.0,1194.73684211,49693.44142061409,0.0
2030-01-22 06:00:00,0.0,0.0,0.0,0.0,4590.0,17236.1526944,5955.074181102493,0.0,18753.10012,4800.0,0.0,0.0,-174.8221525099998,51159.50484298008,0.0
2030-01-22 07:00:00,0.0,0.0,0.0,0.0,4590.0,23421.9953555,5957.109653129508,200.2,19225.964213,4800.0,-4990.18907444,0.0,-353.30287724000027,52851.77726996896,0.0
2030-01-22 08:00:00,0.0,0.0,0.0,0.0,4590.0,20142.9403764,5959.166397871183,1237.6000000000001,18674.162360000002,4800.0,0.0,0.0,-12.251521219999631,55391.61761301318,0.0
2030-01-22 09:00:00,0.0,0.0,0.0,0.0,4590.0,19642.574202,5961.2382024151,2548.0000000000005,20103.025518,4800.0,0.0,0.0,-492.2261594600004,57152.61176292545,0.0
2030-01-22 10:00:00,0.0,0.0,0.0,0.0,4590.0,19789.4176965,5963.318853848835,3803.7999999999997,24121.719968999998,4800.0,0.0,0.0,-4529.75667744,58538.49984188082,0.0
2030-01-22 11:00:00,0.0,0.0,0.0,0.0,4590.0,29352.644194,5965.402139259959,4240.6,26586.955184,4800.0,-7000.0,0.0,-8865.102183849998,59670.49933336914,0.0
2030-01-22 12:00:00,0.0,0.0,0.0,0.0,4590.0,23078.7429522,5967.481845736052,3985.8,27457.737348999995,4800.0,0.0,0.0,-13789.473684199998,56090.288462734476,0.0
2030-01-22 13:00:00,0.0,0.0,0.0,0.0,4590.0,21942.9252757,5969.551760364689,3148.6,27300.220637,4800.0,0.0,0.0,-13789.473684199998,53961.823988856755,0.0
2030-01-22 14:00:00,0.0,0.0,0.0,0.0,4590.0,22567.0674298,5971.605670233449,1947.3999999999999,26698.365068,4800.0,0.0,0.0,-13789.473684199998,52784.964483793425,0.0
2030-01-22 15:00:00,0.0,0.0,0.0,0.0,4590.0,24656.5213905,5973.637362429908,655.2,25888.580263,4800.0,0.0,0.0,-13789.473684199998,52774.46533168013,0.0
2030-01-22 16:00:00,0.0,0.0,0.0,0.0,4590.0,30116.8,5975.640624041639,0.0,25262.370601000002,4800.0,0.0,0.0,-13118.78314864,57626.02807639781,0.0
2030-01-22 17:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5977.609242156224,0.0,23819.199973999996,4800.0,0.0,0.0,-8613.02492387,61995.58429227771,0.0
2030-01-22 18:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5979.537003861234,0.0,21845.57657,4800.0,0.0,0.0,-6794.04422141,61842.869352447924,0.0
2030-01-22 19:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5981.417696244249,0.0,19544.316611,4800.0,0.0,0.0,-6978.191663775,59359.34264346594,0.0
2030-01-22 20:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5983.245106392843,0.0,16989.872757,4800.0,0.0,0.0,-6957.779815976,56827.13804741322,0.0
2030-01-22 21:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5985.013021394597,0.0,14702.068098,4800.0,0.0,1275.20988701,-3270.623638469999,59503.46736793031,0.0
2030-01-22 22:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5986.715228337082,0.0,12593.577737,4800.0,0.0,511.61167338,-1390.9754429299992,58512.72919578454,0.0
2030-01-22 23:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5988.345514307882,0.0,10397.000012,4800.0,0.0,0.0,-2265.5816695269996,54931.56385677593,0.0
2030-01-23 00:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5989.897666394561,0.0,8695.487625,4800.0,0.0,0.0,-810.919806717,54686.265484674324,0.0
2030-01-23 01:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5991.366734285883,0.0,7864.981658,4800.0,0.0,0.0,-1870.7758196299997,52797.372572654596,0.0
2030-01-23 02:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5992.75281807528,0.0,7778.598632,4800.0,0.0,0.0,-3675.626257809999,50907.52519226093,0.0
2030-01-23 03:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5994.057280457376,0.0,7899.1132689999995,4800.0,0.0,0.0,-3260.0796626600004,51444.890886787005,0.0
2030-01-23 04:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5995.281484126789,0.0,8014.649445,4800.0,0.0,8157.2538852,-7390.74671628,55588.23809804403,0.0
2030-01-23 05:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,5996.426791778132,0.0,7801.876300999999,4800.0,0.0,8157.2538852,415.585971476,63182.942949454344,0.0
2030-01-23 06:00:00,1305.0,0.0,7416.60193498,0.0,4590.0,30116.8,5997.4945661060265,0.0,7544.745518000001,4800.0,0.0,8157.2538852,-1074.45634528,68853.43955900928,0.0
2030-01-23 07:00:00,1305.0,0.0,11155.991872,0.0,4590.0,30116.8,5998.486169805089,218.4,7638.528958999999,4800.0,0.0,8157.2538852,-5111.749832971,68868.71105299226,0.0
2030-01-23 08:00:00,1305.0,0.0,10163.4318555,0.0,4590.0,30116.8,5999.402965569931,1164.8,7709.079582,4800.0,0.0,8157.2538852,-4982.433358707,69023.33492956993,0.0
2030-01-23 09:00:00,1305.0,0.0,9404.03853853,0.0,4590.0,30116.8,6000.246316095178,2675.3999999999996,7067.575729,4800.0,0.0,8157.2538852,-5452.81411623,68663.50035259598,0.0
2030-01-23 10:00:00,1305.0,0.0,1428.84233542,0.0,4590.0,30116.8,6001.017584075443,4222.400000000001,8514.648393000001,4800.0,0.0,8157.2538852,0.0,69135.96219769439,0.0
2030-01-23 11:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6001.718132205345,5387.200000000001,9328.918297999999,4800.0,0.0,8157.2538852,-1034.843583297,68652.04673210873,0.0
2030-01-23 12:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6002.349323179497,5896.8,9782.092802,4800.0,0.0,8157.2538852,-3251.4662532499997,67398.82975713052,0.0
2030-01-23 13:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6002.912519692523,5387.200000000001,10192.165495,4800.0,0.0,8157.2538852,-4509.756170502,66041.57572939324,0.0
2030-01-23 14:00:00,1305.0,0.0,1526.33403237,0.0,4590.0,30116.8,6003.4090844390375,3694.6000000000004,9707.864397,4800.0,0.0,8157.2538852,-4736.84210526,65164.41929374589,0.0
2030-01-23 15:00:00,1305.0,0.0,6048.81849064,0.0,4590.0,30116.8,6003.8403801136565,1346.8000000000002,9347.127804,4800.0,0.0,8157.2538852,-6157.0258277699995,65558.61473218154,0.0
2030-01-23 16:00:00,1305.0,0.0,11166.2832225,0.0,4590.0,30116.8,6004.207769410998,36.4,11078.510957,4800.0,0.0,8157.2538852,-7684.21052631,69570.24530783536,0.0
2030-01-23 17:00:00,1305.0,0.0,11240.8,0.0,4590.0,30116.8,6004.512615025679,0.0,12187.36223,4800.0,0.0,8157.2538852,-4952.52395071,73449.20477951206,0.0
2030-01-23 18:00:00,1305.0,0.0,11240.8,0.0,4590.0,30116.8,6004.756279652321,0.0,12698.66363,4800.0,0.0,8157.2538852,-8361.834998605,70551.43879624178,0.0
2030-01-23 19:00:00,1305.0,0.0,4015.44560328,0.0,4590.0,30116.8,6004.940125985532,0.0,12743.649182999998,4800.0,0.0,8157.2538852,-5566.47771108,66166.61108637889,0.0
2030-01-23 20:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6005.065516719938,0.0,12602.772192,4800.0,0.0,8157.2538852,-5220.5182562917,62356.3733376256,0.0
2030-01-23 21:00:00,1305.0,0.0,2909.0677263,0.0,4590.0,30116.8,6005.133814550153,0.0,12288.860042999999,4800.0,0.0,8157.2538852,-5546.970806571,64625.14466247193,0.0
2030-01-23 22:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6005.146382170794,0.0,11931.980636,4800.0,0.0,8157.2538852,-3676.4690036,63229.71189977722,0.0
2030-01-23 23:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6005.104582276482,0.0,11345.778065999999,4800.0,0.0,8157.2538852,-7033.133486430001,59286.80304704679,0.0
2030-01-24 00:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6005.009777561827,0.0,10738.495526,4800.0,0.0,8157.2538852,-7016.57206518,58695.987123580286,0.0
2030-01-24 01:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6004.8632289487805,0.0,9734.191934,4800.0,0.0,8157.2538852,-8003.142952600001,56704.96609554938,0.0
2030-01-24 02:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6004.665790268575,0.0,8712.844962,4800.0,0.0,8157.2538852,-8826.58590873,54859.97872873071,0.0
2030-01-24 03:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6004.418213579793,0.0,7577.711002999999,4800.0,0.0,8157.2538852,-7422.99875997,55128.18434180679,0.0
2030-01-24 04:00:00,1305.0,0.0,0.0,0.0,4590.0,30116.8,6004.121250940989,0.0,6464.464332,4800.0,0.0,8157.2538852,-2657.6591276500003,58779.98034048667,0.0
2030-01-24 05:00:00,1305.0,0.0,8817.42966251,0.0,4590.0,30116.8,6003.775654410741,0.0,5641.224227,4800.0,0.0,8157.2538852,-3110.248466171,66321.23496295656,0.0
2030-01-24 06:00:00,1305.0,0.0,11240.8,0.0,4590.0,30116.8,6003.382176047616,0.0,5099.648402,4800.0,2437.97487179,8157.2538852,-1952.8848424300004,71797.97449260244,0.0
2030-01-24 07:00:00,1305.0,0.0,11240.8,0.0,4590.0,30116.8,6002.941567910179,291.2,4881.58284,4800.0,2272.43717518,8157.2538852,-2220.8300210320003,71437.18544725457,0.0
2030-01-24 08:00:00,1305.0,0.0,11240.8,0.0,4590.0,30116.8,6002.454582057002,1383.2,4732.22901,4800.0,653.867755192,8157.2538852,-1884.2105263100002,71097.39470613327,0.0
2030-01-24 09:00:00,1305.0,0.0,11240.8,0.0,4590.0,30116.8,6001.921970546653,2675.3999999999996,5239.2695650000005,4800.0,0.0,8157.2538852,-3621.77557482,70504.66984591889,0.0
2030-01-24 10:00:00,1305.0,0.0,11240.8,0.0,4590.0,30116.8,6001.3444854376985,3731.0,5688.766286999999,4800.0,0.0,8157.2538852,-4739.73512027,70891.22953736306,0.0
2030-01-24 11:00:00,1305.0,0.0,11240.8,0.0,4590.0,30116.8,6000.722878788712,4113.2,6598.793077,4800.0,0.0,8157.2538852,-6614.52048009,70308.04936088805,0.0
