timeindex,IT-coal-st,IT-electricity-shortage,IT-gas-gt,IT-oil-ocgt,IT-others-non-res,IT-hydro-ror,IT-solar-pv,IT-wind-onshore,IT-biomass-ce,IT-hydro-phs,IT-hydro-reservoir,import,IT-electricity-load,IT-electricity-excess
2030-07-09 03:00:00,4250.25,0.0,6172.6091612,0.0,8636.0,1312.0870653558147,0.0,2930.1933129999998,0.0,0.0,0.0,10862.93878631,34164.078325861126,0.0
2030-07-09 04:00:00,4250.25,0.0,0.0,0.0,8636.0,1311.0536624359943,1518.0840000000003,2449.4011079999996,0.0,0.0,8486.13152274,11550.0,38200.92029317459,0.0
2030-07-09 05:00:00,4250.25,0.0,11649.5840269,0.0,8636.0,1310.0249327080803,5945.829,1210.977039,0.0,0.0,0.0,11550.0,44552.664998590626,0.0
2030-07-09 06:00:00,4250.25,0.0,0.0,0.0,8636.0,1309.0018972247722,11849.489000000001,589.196244,4711.10222953,0.0,8580.0,11550.0,51475.03937075553,0.0
2030-07-09 07:00:00,4250.25,0.0,11744.626877,0.0,8636.0,1307.9855770387674,17710.98,418.367806,0.0,0.0,0.0,11325.3017147,55393.51197471208,0.0
2030-07-09 08:00:00,4250.25,0.0,0.0,0.0,8636.0,1306.9769932027643,22391.739,500.357011,0.0,0.0,8259.02316251,11550.0,56894.34616670911,0.0
2030-07-09 09:00:00,4250.25,0.0,0.0,0.0,8636.0,1305.9771667694636,25891.766,654.177674,5942.85577819,0.0,0.0,11550.0,58231.02661895647,0.0
2030-07-09 10:00:00,4250.25,0.0,0.0,0.0,8636.0,1304.9871187915621,27494.188000000002,844.969721,0.0,0.0,2801.66771374,11550.0,56882.062553530566,0.0
2030-07-09 11:00:00,4250.25,0.0,2753.29405103,0.0,8636.0,1304.0078703217596,27705.033,1171.472083,0.0,0.0,0.0,11550.0,57370.05700435103,0.0
2030-07-09 12:00:00,4250.25,0.0,4756.68945333,0.0,8636.0,1303.0404424127541,26355.625,1627.327371,0.0,0.0,0.0,11550.0,58478.93226674171,0.0
2030-07-09 13:00:00,4250.25,0.0,0.0,0.0,8636.0,1302.0858561172452,23741.146999999997,2193.815303,0.0,0.0,6947.45400523,11550.0,58620.75216434857,0.0
2030-07-09 14:00:00,4250.25,0.0,10397.2952549,0.0,8636.0,1301.1451324879313,19650.754,2678.970882,0.0,0.0,0.0,11550.0,58464.41526934887,0.0
2030-07-09 15:00:00,4250.25,0.0,0.0,0.0,8636.0,1300.2192925775105,14379.629,2917.6896659999998,5174.47245795,0.0,8580.0,11550.0,56788.26041653075,0.0
2030-07-09 16:00:00,4250.25,0.0,8589.18873885,0.0,8636.0,1299.309357438682,8391.631000000001,2904.5057079999997,0.0,0.0,8580.0,11550.0,54200.88480428586,0.0
2030-07-09 17:00:00,4250.25,0.0,13843.6862258,0.0,8636.0,1298.4163481241444,3247.013,2589.0994530000003,0.0,0.0,8580.0,10548.158917394001,52992.62394435968,0.0
2030-07-09 18:00:00,4250.25,0.0,22010.7312164,0.0,8636.0,1297.541285686597,337.35200000000003,2595.714891,0.0,0.0,8580.0,4500.0,52207.589393039794,0.0
2030-07-09 19:00:00,4250.25,0.0,4711.80237558,0.0,8636.0,1296.6851911787373,0.0,2802.599812,10750.0,0.0,8580.0,11424.807585745999,52452.1449645036,0.0
2030-07-09 20:00:00,4250.25,0.0,21258.0042166,0.0,8636.0,1295.8490856532653,0.0,2989.685337,0.0,0.0,0.0,11550.0,49979.78863929419,0.0
2030-07-09 21:00:00,4250.25,0.0,13853.6636318,0.0,8636.0,1295.0339901628797,0.0,3028.4161460000005,0.0,0.0,8580.0,7050.0,46693.36376797925,0.0
2030-07-09 22:00:00,4250.25,0.0,14377.2301931,0.0,8636.0,1294.2409257602778,0.0,3051.31213,0.0,0.0,0.0,11550.0,43159.03324887909,0.0
2030-07-09 23:00:00,4250.25,0.0,0.0,0.0,8636.0,1293.47091349816,0.0,2874.712778,3502.24323217,0.0,8580.0,11550.0,40686.67692366968,0.0
2030-07-10 00:00:00,4250.25,0.0,10742.9110405,0.0,8636.0,1292.7249744292237,0.0,2737.4072510000005,0.0,0.0,0.0,11550.0,39209.2932659226,0.0
2030-07-10 01:00:00,4250.25,0.0,0.0,0.0,8636.0,1292.0044184176818,0.0,2828.6393019999996,1196.91293351,0.0,8580.0,11550.0,38333.80665392432,0.0
2030-07-10 02:00:00,4250.25,0.0,0.0,0.0,8636.0,1291.3117105737956,0.0,3231.758758,2340.80648402,0.0,8580.0,9675.372221829999,38005.49917442498,0.0
2030-07-10 03:00:00,4250.25,0.0,0.0,0.0,8636.0,1290.649604819344,0.0,3362.167339,551.953807284,0.0,8580.0,11550.0,38221.02075110312,0.0
2030-07-10 04:00:00,4250.25,0.0,12081.3257367,0.0,8636.0,1290.0208550761004,1475.9150000000002,2777.006043,0.0,0.0,0.0,10500.0,41010.51763474047,0.0
2030-07-10 05:00:00,4250.25,0.0,0.0,0.0,8636.0,1289.4282152658425,5819.322,1715.157867,6062.89265703,0.0,8580.0,10500.0,46853.050739300365,0.0
2030-07-10 06:00:00,4250.25,0.0,16101.1796578,0.0,8636.0,1288.8744393103466,11469.968,1369.466043,0.0,0.0,0.0,10500.0,53615.73814014416,0.0
2030-07-10 07:00:00,4250.25,0.0,0.0,0.0,8636.0,1288.362281131388,16994.107,1145.198003,0.0,5088.06007576,8580.0,11550.0,57531.977359886434,0.0
2030-07-10 08:00:00,4250.25,0.0,12064.2153642,0.0,8636.0,1287.8944946507434,21506.19,986.521327,0.0,0.0,0.0,10376.55873723,59107.62992306188,0.0
2030-07-10 09:00:00,4250.25,0.0,0.0,0.0,8636.0,1287.473833790189,24668.864999999998,1064.147158,374.073620305,0.0,8580.0,11550.0,60410.80961209503,0.0
2030-07-10 10:00:00,4250.25,0.0,0.0,0.0,8636.0,1287.1030524715004,26397.794,1318.747685,0.0,0.0,5269.07610334,11550.0,58708.970840812675,0.0
2030-07-10 11:00:00,4250.25,0.0,0.0,0.0,8636.0,1286.784904616454,26608.639,1803.809428,0.0,0.0,4680.68995048,11550.0,58816.17328309817,0.0
2030-07-10 12:00:00,4250.25,0.0,0.0,0.0,8636.0,1286.5221441468266,25512.245,2509.737656,6304.16265316,0.0,0.0,11411.61409479,59910.53154809602,0.0
2030-07-10 13:00:00,4250.25,0.0,0.0,0.0,8636.0,1286.3175249843937,22939.936,3176.489354,0.0,0.0,8334.49072894,11517.08651425,60140.570122166995,0.0
2030-07-10 14:00:00,4250.25,0.0,13751.6103465,0.0,8636.0,1286.1738010509316,18976.05,3616.9555379999997,0.0,0.0,0.0,9676.01496567,60193.054651202605,0.0
2030-07-10 15:00:00,4250.25,0.0,7821.20974726,0.0,8636.0,1286.0937262682162,13789.263,3613.882409,0.0,0.0,8580.0,10500.0,58476.69888252742,0.0
2030-07-10 16:00:00,4250.25,0.0,14780.2575151,0.0,8636.0,1286.0800545580237,8096.448,3137.477037,0.0,0.0,8580.0,7494.66913529,56261.18174196036,0.0
2030-07-10 17:00:00,4250.25,0.0,10515.5266485,0.0,8636.0,1286.1355398421313,2993.999,2420.288489,10750.0,0.0,8580.0,5200.844972397,54633.04464974929,0.0
2030-07-10 18:00:00,4250.25,0.0,23140.596066,0.0,8636.0,1286.2629360423136,253.014,2117.64393,0.0,0.0,8580.0,5219.084847389,53482.85177939443,0.0
2030-07-10 19:00:00,4250.25,0.0,23132.1190886,0.0,8636.0,1286.4649970803478,0.0,2185.862702,0.0,0.0,8580.0,5068.213822761,53138.9106103951,0.0
2030-07-10 20:00:00,4250.25,0.0,18248.6010798,0.0,8636.0,1286.7444768780094,0.0,2520.3645829999996,10750.0,0.0,0.0,4500.0,50191.96013965092,0.0
2030-07-10 21:00:00,4250.25,0.0,16160.9372263,0.0,8636.0,1287.1041293570752,0.0,2766.214903,0.0,0.0,8580.0,5507.55211283,47188.05837144256,0.0
2030-07-10 22:00:00,4250.25,0.0,21199.4313,0.0,8636.0,1287.5467084393206,0.0,2877.903202,0.0,0.0,0.0,5550.0,43801.13121048496,0.0
2030-07-10 23:00:00,4250.25,0.0,0.0,0.0,8636.0,1288.0749680465228,0.0,3069.962035,3989.10533755,0.0,8580.0,11550.0,41363.39234059692,0.0
2030-07-11 00:00:00,4250.25,0.0,0.0,0.0,8636.0,1288.6916621004568,0.0,3265.891603,2444.71170218,0.0,8580.0,11550.0,40015.54496727815,0.0
2030-07-11 01:00:00,4250.25,0.0,0.0,0.0,8636.0,1289.3982435631312,0.0,3370.518743,1341.05523693,0.0,8580.0,11550.0,39017.222223494406,0.0
2030-07-11 02:00:00,4250.25,0.0,9856.3873199,0.0,8636.0,1290.1909615574784,0.0,3288.107276,0.0,0.0,0.0,11550.0,38870.93555745898,0.0
2030-07-11 03:00:00,4250.25,0.0,0.0,0.0,8636.0,1291.0647642466638,0.0,3298.921875,1287.03276036,0.0,8580.0,11550.0,38893.26939960179,0.0
2030-07-11 04:00:00,4250.25,0.0,12495.830634,0.0,8636.0,1292.014599793851,1265.07,2999.0454780000005,0.0,0.0,0.0,10500.0,41438.21071177534,0.0
2030-07-11 05:00:00,4250.25,0.0,0.0,0.0,8636.0,1293.035416362206,5524.139,2031.971662,7517.2019836,0.0,8580.0,9459.31267545,47291.910737406644,0.0
2030-07-11 06:00:00,4250.25,0.0,22015.164049,0.0,8636.0,1294.1221621148934,11385.630000000001,1857.2959480000002,0.0,0.0,0.0,4500.0,53938.46215910781,0.0
2030-07-11 07:00:00,4250.25,0.0,0.0,0.0,8636.0,1295.2697852150768,17204.951999999997,2097.70378,3993.73685796,0.0,8580.0,11550.0,57607.91242317199,0.0
2030-07-11 08:00:00,4250.25,0.0,0.0,0.0,8636.0,1296.4732338259219,21970.049,2607.514768,8739.27493166,0.0,0.0,11550.0,59049.56193349057,0.0
2030-07-11 09:00:00,4250.25,0.0,0.0,0.0,8636.0,1297.7274561105933,25385.737999999998,2985.9553559999995,0.0,0.0,5816.02765706,11550.0,59921.69846916742,0.0
2030-07-11 10:00:00,4250.25,0.0,2278.29513144,0.0,8636.0,1299.027400232255,27072.498,3256.625298,0.0,0.0,0.0,11550.0,58342.695829670534,0.0
2030-07-11 11:00:00,4250.25,0.0,0.0,0.0,8636.0,1300.3680143540723,27156.836,3665.7033399999996,0.0,0.0,1882.92407285,11550.0,58442.08142720606,0.0
2030-07-11 12:00:00,4250.25,0.0,3273.10812299,0.0,8636.0,1301.7442466392097,25891.766,4481.701196,0.0,0.0,0.0,11550.0,59384.569565632766,0.0
2030-07-11 13:00:00,4250.25,0.0,5168.88943377,0.0,8636.0,1303.151045250832,23530.301999999996,5335.702632,0.0,0.0,0.0,11550.0,59774.29511102486,0.0
2030-07-11 14:00:00,4250.25,0.0,0.0,0.0,8636.0,1304.5833583521044,19482.078,6024.482331,0.0,0.0,8409.64875042,11550.0,59657.04243977508,0.0
2030-07-11 15:00:00,4250.25,0.0,12098.054176,0.0,8636.0,1306.0361341061898,14210.953000000001,6317.086438,0.0,0.0,0.0,11550.0,58368.37974813477,0.0
2030-07-11 16:00:00,4250.25,0.0,7676.955993,0.0,8636.0,1307.504320676255,8349.462,5835.0743649999995,0.0,0.0,8580.0,11550.0,56185.2466786748,0.0
2030-07-11 17:00:00,4250.25,0.0,21981.9614591,0.0,8636.0,1308.9828662254638,3247.013,4673.103177,0.0,0.0,0.0,10500.0,54597.31050232079,0.0
2030-07-11 18:00:00,4250.25,0.0,4180.8720423,0.0,8636.0,1310.4667189169809,295.183,3730.192131,10750.0,0.0,8580.0,11550.0,53282.96389221624,0.0
2030-07-11 19:00:00,4250.25,0.0,15027.8612617,0.0,8636.0,1311.9508269139708,0.0,3534.942874,0.0,0.0,8580.0,11550.0,52891.00496260988,0.0
2030-07-11 20:00:00,4250.25,0.0,12122.7009922,0.0,8636.0,1313.4301383795987,0.0,3655.8271010000003,0.0,0.0,8580.0,11550.0,50108.20823161537,0.0
2030-07-11 21:00:00,4250.25,0.0,17309.9275593,0.0,8636.0,1314.899601477029,0.0,3796.440347,0.0,0.0,0.0,11550.0,46857.517507728924,0.0
2030-07-11 22:00:00,4250.25,0.0,0.0,0.0,8636.0,1316.3541643694261,0.0,3982.9628559999996,7225.19670282,0.0,8580.0,9470.89308672,43461.6568099142,0.0
2030-07-11 23:00:00,4250.25,0.0,11200.1665137,0.0,8636.0,1317.7887752199556,0.0,4350.002369999999,0.0,0.0,0.0,11550.0,41304.20765891846,0.0
2030-07-12 00:00:00,4250.25,0.0,0.0,0.0,8636.0,1319.198382191781,0.0,4922.87115,360.799737051,0.0,8580.0,11550.0,39619.119269243216,0.0
2030-07-12 01:00:00,4250.25,0.0,0.0,0.0,8636.0,1320.5791360566548,0.0,5460.4575939999995,0.0,0.0,7367.77564797,11550.0,38585.062378030976,0.0
2030-07-12 02:00:00,4250.25,0.0,0.0,0.0,8636.0,1321.9319980206728,0.0,5717.380561999999,0.0,0.0,7395.97324118,11188.70820565,38510.24400685255,0.0
2030-07-12 03:00:00,4250.25,0.0,9337.30203031,0.0,8636.0,1323.2591318985203,0.0,5471.037603,0.0,0.0,0.0,9566.09692072,38583.945685923834,0.0
2030-07-12 04:00:00,4250.25,0.0,0.0,0.0,8636.0,1324.5627015048801,1349.4080000000001,4397.037665,1165.58145549,0.0,8580.0,11550.0,41252.83982199,0.0
2030-07-12 05:00:00,4250.25,0.0,18309.6625142,0.0,8636.0,1325.8448706544368,5650.646000000001,3027.5950809999995,0.0,0.0,0.0,5812.739244732,47012.73771062148,0.0
2030-07-12 06:00:00,4250.25,0.0,0.0,0.0,8636.0,1327.1078031618745,11385.630000000001,2894.910977,4708.19956477,0.0,8580.0,11550.0,53332.09834493043,0.0
2030-07-12 07:00:00,4250.25,0.0,0.0,0.0,8636.0,1328.3536628418756,16867.600000000002,3012.041764,2911.30623501,0.0,8580.0,11550.0,57135.55166185149,0.0
2030-07-12 08:00:00,4250.25,0.0,0.0,0.0,8636.0,1329.584613509125,21253.176,3362.9884039999997,0.0,0.0,8500.05909991,11550.0,58882.058117419474,0.0
2030-07-12 09:00:00,4250.25,0.0,0.0,0.0,8636.0,1330.8028189783063,24331.513000000003,3455.1118969999998,6066.51388426,0.0,0.0,11550.0,59620.19160023945,0.0
2030-07-12 10:00:00,4250.25,0.0,0.0,0.0,8636.0,1332.010443064104,25217.061999999998,7064.584014000001,0.0,0.0,0.0,11293.376855890001,57793.283312957334,0.0
2030-07-12 11:00:00,4250.25,0.0,0.0,0.0,8636.0,1333.2096495812011,25680.921,6304.981594,0.0,206.541577554,0.0,11550.0,57961.90382113558,0.0
2030-07-12 12:00:00,4250.25,0.0,0.0,0.0,8636.0,1334.402602344281,24837.540999999997,5982.091918,0.0,0.0,2170.22835888,11547.5914143,58758.10529352686,0.0
2030-07-12 13:00:00,4250.25,0.0,4531.34812429,0.0,8636.0,1335.5914651680287,22054.387000000002,6795.83771,0.0,0.0,0.0,11550.0,59153.41429945465,0.0
2030-07-12 14:00:00,4250.25,0.0,0.0,0.0,8636.0,1336.7784018671277,18132.67,6531.618992999999,410.803162944,0.0,8580.0,11550.0,59428.12055781126,0.0
2030-07-12 15:00:00,4250.25,0.0,0.0,0.0,8636.0,1337.9655762562618,13241.066,6219.0043590000005,4270.63124986,7600.0,0.0,11435.46450281,56990.38168792321,0.0
2030-07-12 16:00:00,4250.25,0.0,14843.0810673,0.0,8636.0,1339.1551521501144,8265.124,5882.320791,0.0,0.0,0.0,11550.0,54765.93101049903,0.0
2030-07-12 17:00:00,4250.25,0.0,10689.5810628,0.0,8636.0,1340.3492933633697,3247.013,5134.94051,0.0,0.0,8580.0,11550.0,53428.133866144526,0.0
2030-07-12 18:00:00,4250.25,0.0,10854.805399,0.0,8636.0,1341.550163710712,295.183,4547.667904,10750.0,0.0,0.0,11550.0,52225.45646675405,0.0
2030-07-12 19:00:00,4250.25,0.0,13769.8529056,0.0,8636.0,1342.7599270068242,0.0,4334.449053,0.0,0.0,8580.0,11550.0,52463.31188557501,0.0
2030-07-12 20:00:00,4250.25,0.0,11473.8373684,0.0,8636.0,1343.980747066391,0.0,4168.054366,0.0,0.0,8580.0,11550.0,50002.12248143701,0.0
2030-07-12 21:00:00,4250.25,0.0,8353.82562035,0.0,8636.0,1345.214787704096,0.0,4114.309797,0.0,0.0,8580.0,11550.0,46829.60020505041,0.0
2030-07-12 22:00:00,4250.25,0.0,19095.0865125,0.0,8636.0,1346.4642127346224,0.0,4087.472701,0.0,0.0,0.0,5950.347862511,43365.6212887001,0.0
2030-07-12 23:00:00,4250.25,0.0,0.0,0.0,8636.0,1347.7311859726553,0.0,4130.848392000001,2475.48714091,0.0,8580.0,11550.0,40970.316718883405,0.0
2030-07-13 00:00:00,4250.25,0.0,0.0,0.0,8636.0,1349.0178712328768,0.0,4151.609606999999,9503.57105387,0.0,0.0,11550.0,39440.448532100716,0.0
2030-07-13 01:00:00,4250.25,0.0,0.0,0.0,8636.0,1350.327349233582,0.0,4027.6053329999995,256.764530119,0.0,8580.0,11550.0,38650.94721235227,0.0
2030-07-13 02:00:00,4250.25,0.0,11287.2257601,0.0,8636.0,1351.6663683074996,0.0,3823.3243609999995,0.0,0.0,0.0,8925.03879073,38273.50528013873,0.0
2030-07-13 03:00:00,4250.25,0.0,0.0,0.0,8636.0,1353.0425936909708,0.0,3746.16771,483.002379626,0.0,8580.0,11550.0,38598.46268331666,0.0
2030-07-13 04:00:00,4250.25,0.0,0.0,0.0,8636.0,1354.463690620334,1096.394,3182.870202,3482.00803698,0.0,8580.0,10500.0,41081.985929597475,0.0
2030-07-13 05:00:00,4250.25,0.0,10957.5159125,0.0,8636.0,1355.93732433193,4469.914,2424.6753219999996,0.0,0.0,8580.0,6223.42586475,46897.71842358599,0.0
2030-07-13 06:00:00,4250.25,0.0,16430.415787,0.0,8636.0,1357.471160062098,9614.532000000001,2305.573979,0.0,0.0,0.0,10500.0,53094.24292610947,0.0
2030-07-13 07:00:00,4250.25,0.0,0.0,0.0,8636.0,1359.0728630471774,15476.023000000005,2574.7425449999996,4963.26178141,0.0,8580.0,10500.0,56339.35018946021,0.0
2030-07-13 08:00:00,4250.25,0.0,6282.07465761,0.0,8636.0,1360.7500985235083,20367.627,3234.7849690000003,0.0,0.0,8580.0,4500.0,57211.48672513706,0.0
2030-07-13 09:00:00,4250.25,0.0,0.0,0.0,8636.0,1362.510531727431,24120.668,4111.072455,0.0,5154.49011101,0.0,10500.0,58134.99109774237,0.0
2030-07-13 10:00:00,4250.25,0.0,0.0,0.0,8636.0,1364.361827895284,26524.301,5191.640913,0.0,0.0,0.0,10245.493548356,56212.04728924617,0.0
2030-07-13 11:00:00,4250.25,0.0,0.0,0.0,8636.0,1366.311652263408,27367.681,6219.473539,0.0,0.0,0.0,8097.62483963,55937.341030889576,0.0
2030-07-13 12:00:00,4250.25,0.0,0.0,0.0,8636.0,1368.3676700681424,26397.794,7050.602449999999,0.0,0.0,0.0,8761.405585389999,56464.419705459964,0.0
2030-07-13 13:00:00,4250.25,0.0,0.0,0.0,8636.0,1370.5375465458267,23909.823000000004,7648.853868,0.0,0.0,0.0,10469.167861667,56284.632276210315,0.0
2030-07-13 14:00:00,4250.25,0.0,3395.69791603,0.0,8636.0,1372.8289469328008,19988.106,7890.786535,0.0,0.0,0.0,10592.392599030001,56126.061996996345,0.0
2030-07-13 15:00:00,4250.25,0.0,6178.53974535,0.0,8636.0,1375.2495364654042,14716.981,7870.611795,0.0,0.0,0.0,11510.49374382,54538.12582064234,0.0
2030-07-13 16:00:00,4250.25,0.0,0.0,0.0,8636.0,1377.8069803799772,8728.983,7427.823170000001,2321.84213889,0.0,8580.0,11495.714686378,52818.41997564573,0.0
2030-07-13 17:00:00,4250.25,0.0,21089.6324636,0.0,8636.0,1380.5089439128592,3289.182,6566.760574999999,0.0,0.0,0.0,6510.61103601,51722.945018540755,0.0
2030-07-13 18:00:00,4250.25,0.0,15439.9885688,0.0,8636.0,1383.36309230039,295.183,5583.242,0.0,0.0,8580.0,6461.67678453,50629.703445650055,0.0
2030-07-13 19:00:00,4250.25,0.0,3415.86166947,0.0,8636.0,1386.3770907789083,0.0,5105.382170000001,10750.0,0.0,8580.0,8349.495620400001,50473.36655065036,0.0
2030-07-13 20:00:00,4250.25,0.0,8832.81239718,0.0,8636.0,1389.5586045847556,0.0,4734.471921,0.0,0.0,8580.0,11550.0,47973.092922762444,0.0
2030-07-13 21:00:00,4250.25,0.0,14671.71972,0.0,8636.0,1392.9152989542706,0.0,4347.703388,0.0,0.0,0.0,11550.0,44848.58840698289,0.0
2030-07-13 22:00:00,4250.25,0.0,0.0,0.0,8636.0,1396.454839123793,0.0,4189.519351,3508.23517015,0.0,8580.0,11550.0,42110.45936027401,0.0
2030-07-13 23:00:00,4250.25,0.0,0.0,0.0,8636.0,1400.1848903296632,0.0,4103.2840670000005,1452.27501777,0.0,8580.0,11550.0,39971.993975099664,0.0
2030-07-14 00:00:00,4250.25,0.0,0.0,0.0,8636.0,1404.1131178082194,0.0,4109.172276,0.0,0.0,8364.17080219,11550.0,38313.706195995794,0.0
2030-07-14 01:00:00,4250.25,0.0,0.0,0.0,8636.0,1408.2458237450721,0.0,4182.7397,0.0,0.0,7451.18497611,11550.0,37478.42049985458,0.0
2030-07-14 02:00:00,4250.25,0.0,0.0,0.0,8636.0,1412.5838581229027,0.0,4252.811733,7014.96666602,0.0,0.0,11550.0,37116.612257141016,0.0
2030-07-14 03:00:00,4250.25,0.0,6228.65896877,0.0,8636.0,1417.1267078736648,0.0,4237.258416000001,0.0,0.0,0.0,11550.0,36319.29409264259,0.0
2030-07-14 04:00:00,4250.25,0.0,0.0,0.0,8636.0,1421.8738599293097,1307.239,3491.801773,0.0,0.0,7282.56474523,9887.13041441,36276.859792571246,0.0
2030-07-14 05:00:00,4250.25,0.0,0.0,0.0,8636.0,1426.82480122179,5566.308,2419.819309,0.0,5593.47980609,0.0,11550.0,39442.68191631499,0.0
2030-07-14 06:00:00,4250.25,0.0,3901.68400741,0.0,8636.0,1431.9790186830585,11638.644,1909.046502,0.0,0.0,0.0,11550.0,43317.60352809306,0.0
2030-07-14 07:00:00,4250.25,0.0,0.0,0.0,8636.0,1437.3359992450655,17668.810999999998,1997.2758009999998,0.0,885.68486202,0.0,11550.0,46425.357662265495,0.0
2030-07-14 08:00:00,4250.25,0.0,0.0,0.0,8636.0,1442.8952298397649,22307.401,2256.3804560000003,0.0,0.0,0.0,8737.34176003,47630.268445870264,0.0
2030-07-14 09:00:00,0.0,0.0,0.0,0.0,8636.0,1448.656197399108,25512.245,2473.681173,0.0,0.0,0.0,9808.70841536,47879.29078576262,0.0
2030-07-14 10:00:00,0.0,0.0,0.0,0.0,8636.0,1454.618388855047,27072.498,2770.062179,0.0,-4554.19276527,0.0,11550.0,46928.98580258593,0.0
2030-07-14 11:00:00,0.0,0.0,0.0,0.0,8636.0,1460.781291139534,27156.836,3157.769072,0.0,-5423.55580114,0.0,10405.70359327,45393.53415526753,0.0
2030-07-14 12:00:00,0.0,0.0,0.0,0.0,8636.0,1467.1443911845217,25680.921,3435.3828780000003,0.0,-5951.01054909,0.0,11550.0,44818.4377200901,0.0
2030-07-14 13:00:00,0.0,0.0,0.0,0.0,8636.0,1473.7071759219616,22855.598,3448.3557050000004,0.0,-3286.11323329,0.0,11222.996079569999,44350.543727198165,0.0
2030-07-14 14:00:00,796.640008307,0.0,0.0,0.0,8636.0,1480.4691322838062,18849.543,3208.7454789999997,0.0,0.0,0.0,11550.0,44521.39761959069,0.0
2030-07-14 15:00:00,4250.25,0.0,0.0,0.0,8636.0,1487.4297472020073,13536.249,3077.562751,0.0,0.0,2524.38510124,11550.0,45061.876599446754,0.0
2030-07-14 16:00:00,4250.25,0.0,8644.93200027,0.0,8636.0,1494.5885076085167,7632.589,3045.588134,0.0,0.0,0.0,11550.0,45253.94764187495,0.0
2030-07-14 17:00:00,4250.25,0.0,0.0,0.0,8636.0,1501.944900435288,2698.8160000000003,3147.048309,5010.49118001,0.0,8580.0,11550.0,45374.55038944614,0.0
2030-07-14 18:00:00,4250.25,0.0,8160.19637141,0.0,8636.0,1509.4984126142724,210.845,3615.0553589999995,0.0,0.0,8580.0,9976.07863253,44937.92377555414,0.0
2030-07-14 19:00:00,4250.25,0.0,6907.15995694,0.0,8636.0,1517.2485310774218,0.0,3679.286101,0.0,0.0,8580.0,11550.0,45119.944589018065,0.0
2030-07-14 20:00:00,4250.25,0.0,0.0,0.0,8636.0,1525.1947427566881,0.0,3361.932749,5177.48730962,0.0,8580.0,11550.0,43080.86480137924,0.0
2030-07-14 21:00:00,4250.25,0.0,0.0,0.0,8636.0,1533.3365345840248,0.0,3269.762338,2779.10937462,0.0,8580.0,11550.0,40598.45824720557,0.0
2030-07-14 22:00:00,4250.25,0.0,0.0,0.0,8636.0,1541.673393491383,0.0,3485.467843,1876.63238148,7600.0,0.0,11316.758199740001,38706.78181770931,0.0
2030-07-14 23:00:00,4250.25,0.0,0.0,0.0,8636.0,1550.204806410715,0.0,3909.6769400000003,0.0,0.0,6953.25160741,11408.51959211,36707.90294592753,0.0
2030-07-15 00:00:00,4250.25,0.0,0.0,0.0,8636.0,1558.9302602739726,0.0,4616.262019999999,0.0,4613.49354737,0.0,11550.0,35224.935827644746,0.0
2030-07-15 01:00:00,4250.25,0.0,0.0,0.0,8636.0,1567.8453069350849,0.0,5164.381555,0.0,3032.45230346,0.0,11550.0,34200.92916539677,0.0
2030-07-15 02:00:00,4250.25,0.0,1900.63627407,0.0,8636.0,1576.9297579358818,0.0,5741.050693,0.0,0.0,0.0,11550.0,33654.86672500499,0.0
2030-07-15 03:00:00,4250.25,0.0,0.0,0.0,8636.0,1586.1594897401712,0.0,6203.169534,521.417018159,0.0,0.0,11550.0,32746.996041899638,0.0
2030-07-15 04:00:00,4250.25,0.0,0.0,0.0,8636.0,1595.5103788117597,1138.563,5985.7280630000005,0.0,0.0,0.0,9676.961247629999,31283.012689438245,0.0
2030-07-15 05:00:00,4250.25,0.0,0.0,0.0,8636.0,1604.9583016144547,5271.125,5455.320073,0.0,0.0,0.0,7591.87742529,32809.53079989952,0.0
2030-07-15 06:00:00,2298.76340514,0.0,0.0,0.0,8636.0,1614.4791346120642,11174.785,6845.688085,0.0,0.0,0.0,4500.0,35069.7156247522,0.0
2030-07-15 07:00:00,0.0,0.0,0.0,0.0,8636.0,1624.0487542683925,17120.614,7522.151809000001,0.0,-762.775398894,0.0,3445.58377777,37585.62294214009,0.0
2030-07-15 08:00:00,0.0,0.0,0.0,0.0,8636.0,1633.6430370472492,21927.88,7590.089072999999,0.0,-4218.7279498,0.0,3394.73684211,38963.621002351654,0.0
2030-07-15 09:00:00,0.0,0.0,0.0,0.0,8636.0,1643.2378594124402,25174.893,7546.596087,0.0,-7600.0,0.0,4384.779446795,39785.50639320717,0.0
2030-07-15 10:00:00,0.0,0.0,0.0,0.0,8636.0,1652.8090978277737,27072.498,7697.062113000001,0.0,-7600.0,0.0,2320.43702974,39778.80624056433,0.0
2030-07-15 11:00:00,0.0,0.0,0.0,0.0,8636.0,1662.332628757055,27620.695,7813.231081,0.0,-7600.0,0.0,1032.36687188,39164.625581636974,0.0
2030-07-15 12:00:00,0.0,0.0,0.0,0.0,8636.0,1671.7843286640925,26735.146,7937.024224000001,0.0,-7600.0,0.0,1496.56446534,38876.51901799469,0.0
2030-07-15 13:00:00,0.0,0.0,0.0,0.0,8636.0,1681.140074012693,24162.837,8281.49618,0.0,-7600.0,0.0,3393.4384371300002,38554.91169113817,0.0
2030-07-15 14:00:00,0.0,0.0,0.0,0.0,8636.0,1690.3757412666637,20114.612999999998,8670.141433,0.0,-5448.45770512,0.0,4498.04690817085,38160.719377317524,0.0
