timeindex;AT-electricity-ror-profile;BE-electricity-ror-profile;CH-electricity-ror-profile;CZ-electricity-ror-profile;DE-electricity-ror-profile;FR-electricity-ror-profile;NO-electricity-ror-profile;PL-electricity-ror-profile;SE-electricity-ror-profile
2030-11-06T00:00:00Z;0.5082489370059409;0.3122101503424662;0.3620460901261359;0.06099258972602739;0.273514436580416;0.257863489552313;0.41104489871173244;0.11556365582191781;0.4791102347536208
2030-11-06T01:00:00Z;0.5104047593085317;0.31244204394626696;0.36340929635664976;0.06110414356894397;0.27401865465312075;0.25893947068911366;0.410759903395683;0.11592467275864606;0.47903395369069013
2030-11-06T02:00:00Z;0.512474354407881;0.31267270098493605;0.3647621206523045;0.06121545718609314;0.27452268801872237;0.2600058882992832;0.4104708809807772;0.1162857418096605;0.47895307423820427
2030-11-06T03:00:00Z;0.514459832880728;0.31290219528513635;0.3661037079393979;0.06132654529581211;0.27502637890827536;0.2610625748107819;0.4101782659570705;0.11664674100590638;0.47886763391851167
2030-11-06T04:00:00Z;0.5163633053038116;0.3131306006735305;0.3674332031442264;0.061437422616437955;0.2755295695528339;0.26210936265156914;0.4098824928146175;0.11700754837832883;0.4787776702539607
2030-11-06T05:00:00Z;0.5181868822538707;0.3133579909767814;0.36874975119308756;0.06154810386630788;0.27603210218345237;0.2631460842496052;0.40958399604347345;0.11736804195787306;0.47868322076689956
2030-11-06T06:00:00Z;0.5199326743076441;0.31358444002155195;0.3700524970122783;0.061658603763759;0.2765338190311853;0.26417257203284983;0.4092832101336932;0.11772809977548426;0.47858432297967657
2030-11-06T07:00:00Z;0.5216027920418708;0.3138100216345045;0.3713405855280956;0.061768937027128414;0.2770345623270868;0.2651886584292629;0.4089805695753313;0.11808759986210762;0.47848101441463986
2030-11-06T08:00:00Z;0.5231993460332898;0.31403480964230235;0.37261316166683683;0.061879118374753295;0.27753417430221117;0.2661941758668044;0.40867650885844314;0.11844642024868832;0.4783733325941377
2030-11-06T09:00:00Z;0.5247244468586398;0.31425887787160794;0.373869370354799;0.06198916252497079;0.278032497187613;0.26718895677343407;0.4083714624730836;0.11880443896617157;0.4782613150405187
2030-11-06T10:00:00Z;0.5261802050946601;0.31448230014908424;0.37510835651827923;0.06209908419611801;0.2785293732143465;0.2681728335771118;0.40806586490930735;0.11916153404550255;0.4781449992761309
2030-11-06T11:00:00Z;0.5275687313180893;0.31470515030139395;0.37632926508357434;0.062208898106532115;0.2790246446134659;0.26914563870579766;0.40776015065716964;0.1195175835176264;0.4780244228233225
2030-11-06T12:00:00Z;0.5288921361056665;0.3149275021551999;0.3775312409769818;0.06231861897455024;0.2795181536160257;0.2701072045874515;0.4074547542067252;0.11987246541348837;0.4778996232044419
2030-11-06T13:00:00Z;0.5301525300341303;0.31514942953716485;0.3787134291247986;0.06242826151850953;0.2800097424530803;0.2710573636500331;0.40715011004802915;0.12022605776403363;0.47777063794183755
2030-11-06T14:00:00Z;0.5313520236802204;0.3153710062739516;0.3798749744533218;0.06253784045674712;0.28049925335568393;0.2719959483215024;0.40684665267113634;0.12057823860020733;0.47763750455785736
2030-11-06T15:00:00Z;0.5324927276206749;0.31559230619222295;0.38101502188884856;0.06264737050760012;0.28098652855489104;0.2729227910298193;0.40654481656610175;0.12092888595295474;0.47750026057484984
2030-11-06T16:00:00Z;0.5335767524322331;0.31581340311864164;0.3821327163576759;0.06275686638940571;0.28147141028175565;0.2738377242029438;0.40624503622298025;0.12127787785322096;0.4773589435151632
2030-11-06T17:00:00Z;0.5346062086916339;0.3160343708798706;0.38322720278610106;0.062866342820501;0.2819537407673325;0.2747405802688356;0.40594774613182694;0.12162509233195126;0.4772135909011457
2030-11-06T18:00:00Z;0.5355832069756162;0.31625528330257235;0.38429762610042084;0.06297581451922316;0.28243336224267584;0.27563119165545474;0.4056533807826965;0.12197040742009076;0.4770642402551458
2030-11-06T19:00:00Z;0.5365098578609189;0.31647621421341;0.38534313122693264;0.06308529620390929;0.2829101169388398;0.2765093907907609;0.405362374665644;0.12231370114858467;0.47691092909951155
2030-11-06T20:00:00Z;0.5373882719242808;0.31669723743904604;0.38636286309193363;0.06319480259289657;0.28338384708687897;0.27737501010271426;0.40507516227072454;0.1226548515483782;0.4767536949565912
2030-11-06T21:00:00Z;0.5382205597424414;0.31691842680614346;0.3873559666217206;0.0633043484045221;0.28385439491784753;0.2782278820192746;0.40479217808799295;0.12299373665041653;0.47659257534873334
2030-11-06T22:00:00Z;0.5390088318921391;0.317139856141365;0.3883215867425909;0.06341394835712304;0.2843216026628;0.27906783896840176;0.40451385660750394;0.1233302344856448;0.4764276077982861
2030-11-06T23:00:00Z;0.5397551989501128;0.3173615992713735;0.3892588683808416;0.06352361716903654;0.2847853125527906;0.2798947133780557;0.40424063231931284;0.1236642230850083;0.47625882982759765
2030-11-07T00:00:00Z;0.5404617714931016;0.31758373002283147;0.3901669564627696;0.0636333695585997;0.2852453668188736;0.28070833767619613;0.4039729397134743;0.12399558047945208;0.47608627895901623
2030-11-07T01:00:00Z;0.5411304631421453;0.3178062932519114;0.3910452241625726;0.06374321395645063;0.28570162098421903;0.2815086077599416;0.4037110940594845;0.12432420843608075;0.4759100034496614
2030-11-07T02:00:00Z;0.5417623996954866;0.31802921793282274;0.3918939576460484;0.06385313364243103;0.2861539837404583;0.2822956734030428;0.4034549337446035;0.12465010366663576;0.4757300944957366
2030-11-07T03:00:00Z;0.5423585099956696;0.3182524040692846;0.39271367132689583;0.06396310560868365;0.2866023770713389;0.28306974784840927;0.40320417793553265;0.12497328661901816;0.4755466540282165
2030-11-07T04:00:00Z;0.5429197228852378;0.3184757516650157;0.39350487961881336;0.06407310684735111;0.2870467229606078;0.2838310443389504;0.402958545798973;0.12529377774112865;0.47535978397807566
2030-11-07T05:00:00Z;0.543446967206735;0.31869916072373516;0.3942680969354992;0.06418311435057612;0.2874869433920122;0.2845797761175757;0.4027177565016262;0.12561159748086828;0.47516958627628875
2030-11-07T06:00:00Z;0.5439411718027056;0.318922531249162;0.3950038376906521;0.06429310511050135;0.2879229603492994;0.2853161564271944;0.40248152921019303;0.12592676628613778;0.47497616285383076
2030-11-07T07:00:00Z;0.5444032655156925;0.3191457632450151;0.3957126162979705;0.06440305611926951;0.2883546958162163;0.2860403985107158;0.40224958309137504;0.12623930460483812;0.4747796156416757
2030-11-07T08:00:00Z;0.5448341771882398;0.3193687567150135;0.3963949471711527;0.06451294436902322;0.2887820717765103;0.28675271561104937;0.4020216373118732;0.1265492328848701;0.47458004657079844
2030-11-07T09:00:00Z;0.5452348356628915;0.3195914116628761;0.3970513447238976;0.06462274685190522;0.28920501021392864;0.28745332097110454;0.40179741103838906;0.1268565715741347;0.4743775575721738
2030-11-07T10:00:00Z;0.5456061697821913;0.31981362809232194;0.3976823233699031;0.06473244056005818;0.2896234331122181;0.2881424278337907;0.40157662343762374;0.1271613411205327;0.47417225057677637
2030-11-07T11:00:00Z;0.5459491083886826;0.32003530600707003;0.3982883975228681;0.0648420024856247;0.29003726245512634;0.28882024944201706;0.40135899367627836;0.12746356197196504;0.47396422751558054
2030-11-07T12:00:00Z;0.5462645803249095;0.3202563454108391;0.3988700815964909;0.06495140962074758;0.29044642022640016;0.28948699903869307;0.4011442409210544;0.12776325457633256;0.4737535903195612
2030-11-07T13:00:00Z;0.546553514433416;0.3204766463073485;0.39942789000447015;0.06506063895756944;0.290850828409787;0.2901428898667283;0.40093208433865285;0.12806043938153613;0.4735404409196928
2030-11-07T14:00:00Z;0.5468168395567454;0.32069610870031684;0.39996233716050417;0.06516966748823295;0.2912504089890338;0.2907881351690319;0.40072224309577503;0.1283551368354767;0.4733248812469502
2030-11-07T15:00:00Z;0.5470554845374418;0.32091463259346337;0.40047393747829146;0.06527847220488082;0.2916450839478878;0.2914229481885133;0.4005144363591224;0.1286473673860551;0.47310701323230764
