timeindex;AT-electricity-reservoir-profile;BE-electricity-reservoir-profile;CH-electricity-reservoir-profile;CZ-electricity-reservoir-profile;DE-electricity-reservoir-profile;DK-electricity-reservoir-profile;FR-electricity-reservoir-profile;IT-electricity-reservoir-profile;NL-electricity-reservoir-profile;NO-electricity-reservoir-profile;PL-electricity-reservoir-profile;SE-electricity-reservoir-profile
2030-12-12T15:00:00Z;1042.2286448210707;37.757949508151405;2988.719633254001;136.6043484372299;200.31480239689768;0.0;4711.250782008302;4487.9025801682155;0.0;7765.94361448438;44.62854876231471;3344.347731818604
2030-12-12T16:00:00Z;1041.1840756614884;37.78629843147157;2986.597638716493;136.6374182745032;200.34562541843195;0.0;4709.277909389938;4482.663592288889;0.0;7755.088547117685;44.62229237374251;3341.153695575357
2030-12-12T17:00:00Z;1040.1408464857116;37.81422967113412;2984.476667266292;136.6696299120172;200.37201924530737;0.0;4707.652265594267;4477.416821464154;0.0;7744.2411823487355;44.617031492817276;3337.5750507472358
2030-12-12T18:00:00Z;1039.0989815642772;37.84173461794723;2982.357560494333;136.7008635801144;200.39423068554441;0.0;4706.408426255713;4472.162567965533;0.0;7733.398990666251;44.612904522821644;3333.5785086437813
2030-12-12T19:00:00Z;1038.0585051677215;37.8688046627191;2980.2411599915504;136.73099950913758;200.4125065471637;0.0;4705.580967008707;4466.901132064542;0.0;7722.559442558946;44.61004986703819;3329.1307805745337
2030-12-12T20:00:00Z;1037.0194415665815;37.89543119625791;2978.1283073488776;136.75991792942943;200.42709363818585;0.0;4705.2044634876775;4461.632814032711;0.0;7711.720008515545;44.6086059287496;3324.198577849035
2030-12-12T21:00:00Z;1035.9818150313938;37.92160560937188;2976.01984415725;136.7874990713326;200.4382387666315;0.0;4705.313491327053;4456.3579141415585;0.0;7700.878159024768;44.60871111123845;3318.7486117768253
2030-12-12T22:00:00Z;1034.9456498326945;37.947319292869196;2973.9166120076015;136.81362316518977;200.44618874052134;0.0;4705.942626161261;4451.076732662608;0.0;7690.031364575329;44.61050381778735;3312.7475936674464
2030-12-12T23:00:00Z;1033.910970241021;37.97256363755803;2971.8194524908663;136.83817044134375;200.45119036787582;0.0;4707.126443624733;4445.789569867381;0.0;7679.177095655952;44.614122451678945;3306.1622348304386
2030-12-13T00:00:00Z;1032.877800526909;37.99733003424657;2969.7292071979773;136.861021130137;200.45349045671563;0.0;4708.899519351893;4440.496726027398;0.0;7668.312822755353;44.619705416195835;3298.959246575342
2030-12-13T01:00:00Z;1031.8461528802002;38.0216166050222;2967.6466919662835;136.8820976144003;200.455438666502;0.0;4711.281492927509;4435.198712943521;0.0;7657.437820784081;44.627303773892855;3291.1329305728436
2030-12-13T02:00:00Z;1030.8159911679547;38.04544839708879;2965.5726196187734;136.90149088691516;200.46779606245795;0.0;4714.232259737684;4429.896888533948;0.0;7646.558582339993;44.636619224413494;3282.787949938196
2030-12-13T03:00:00Z;1029.7872671765374;38.068857188929435;2963.507677224853;136.91933409295143;200.50342656124738;0.0;4717.696779118862;4424.592822246226;0.0;7635.683404442781;44.647266126673564;3274.056558147799
2030-12-13T04:00:00Z;1028.7599326923125;38.09187475902722;2961.452551853925;136.93576037777856;200.5751940795338;0.0;4721.620010407483;4419.288083527891;0.0;7624.820584112124;44.65885883958875;3265.071008678052
